0N,1N,2N,3N,4N,0c,1c,2c,3c,4c
4.542470666666667,0.6410931849009849,0.7156284875049563,0.9083929073982743,1.1156578578493082,4.549538992715443,0.6486421084108521,0.750621128999984,0.9419728192850569,1.115657857849309
4.542470666666667,1.290372450759801,1.9672403923798716,2.650841135132736,3.6532797325111104,4.557472963930545,1.323462148041877,1.949361960577653,2.745647861817733,3.653279732511108
4.542470666666667,0.7999427437338249,0.8280825547067441,0.9849497682406705,1.1940000000000028,4.566198666666663,0.8406141572571978,1.2070897968259073,1.2711919671860714,1.1939999999999995
4.542470666666667,1.9177677499460624,3.331722103940335,4.548257197249839,5.139266666666676,4.9199280000000005,2.8356794280264297,4.651434502717086,4.971247271525594,5.139266666666663
4.542470666666667,0.38345031150498454,0.17556300024433896,0.14178364800457025,0.16083836180763814,4.543119029074551,0.3846135339576172,0.17781528266962576,0.1444405060313772,0.16083836180763797
